,index,HA,workplace_name,workplace_address,city,date_cluster_confirmed_public_health,date_cluster_no_longer_active,earliest_reported_cases,latest_reported_cases,workplace_classification,cases_when_cluster_confirmed,total_cases,workplace_status,closure_y_n,closed_by_order,voluntary_closure,closure_date,partially_closed,unknown_closure_type,open,days_since_last_case,active_clusters,cluster_confirmed_epidate,doc_page_number,cluster_closed_epidate,file,flag
8140,141.0,nha,,,nknown,2021-04-11,2021-04-26,,,shelter/sro/con gregate housing,3.0,3.0,"open (if open, reason for non-closure)",no,no,no,,unknow n,no,no,,no,15-2021,,,f22-1445 records_part7.pdf,
8141,142.0,fha,,,angley,2021-04-12,2021-05-23,,,manufacturing/in dustry,10.0,10.0,[1] closed,yes,no,unknown,2021-04-13,yes,no,yes,,no,15-2021,,,f22-1445 records_part7.pdf,
8142,143.0,fha,,,ort oquitlam,2021-04-12,2021-05-14,,,food processing,6.0,6.0,,no,no,unknown,,no,no,no,,no,15-2021,,,f22-1445 records_part7.pdf,
8143,144.0,fha,,,angley,2021-04-12,2021-05-07,,,retail,4.0,4.0,[1] closed,yes,yes,unknown,2021-04-16,no,no,yes,,no,15-2021,,,f22-1445 records_part7.pdf,
8144,145.0,fha,,,elta,2021-04-12,2021-05-02,,,food processing,14.0,14.0,[1] closed,yes,yes,unknown,2021-04-17,no,no,yes,,no,15-2021,,,f22-1445 records_part7.pdf,
8145,146.0,fha,,,ort oquitlam,2021-04-12,2021-04-25,,,restaurant/bar/l ounge,6.0,6.0,[1] closed,yes,yes,unknown,2021-04-14,no,no,yes,,no,15-2021,,,f22-1445 records_part7.pdf,
8146,147.0,fha,,,urrey,2021-04-12,2021-04-25,,,transportation,4.0,4.0,[1] closed,yes,yes,unknown,2021-04-14,no,no,yes,,no,15-2021,,,f22-1445 records_part7.pdf,
8147,148.0,fha,,,urrey,2021-04-12,2021-04-24,,,manufacturing/in dustry,4.0,4.0,[1] closed,yes,yes,unknown,2021-04-15,no,no,yes,,no,15-2021,,,f22-1445 records_part7.pdf,
8148,149.0,fha,,,urrey,2021-04-12,2021-04-24,,,office,3.0,3.0,[1] closed,yes,yes,unknown,2021-04-14,no,no,yes,,no,15-2021,,,f22-1445 records_part7.pdf,
8149,150.0,fha,,,hilliwack,2021-04-12,2021-04-23,,,transportation,4.0,4.0,[1] closed,yes,yes,unknown,2021-04-13,no,no,yes,,no,15-2021,,,f22-1445 records_part7.pdf,
8150,151.0,fha,,,urrey,2021-04-12,2021-04-23,,,retail,4.0,4.0,[1] closed,yes,yes,unknown,2021-04-13,no,no,yes,,no,15-2021,,,f22-1445 records_part7.pdf,
8151,152.0,fha,,,urnaby,2021-04-12,2021-04-22,,,office,9.0,9.0,[1] closed,yes,no,unknown,2021-04-13,yes,no,yes,,no,15-2021,,,f22-1445 records_part7.pdf,
8152,153.0,fha,,,urnaby,2021-04-12,2021-04-20,,,retail,4.0,4.0,[1] closed,yes,yes,unknown,2021-04-13,no,no,yes,,no,15-2021,,,f22-1445 records_part7.pdf,
8153,154.0,fha,,,elta,2021-04-12,2021-04-19,,,manufacturing/in dustry,3.0,3.0,,no,no,unknown,,no,no,no,,no,15-2021,,,f22-1445 records_part7.pdf,
8154,155.0,fha,,,itt meadows,2021-04-12,2021-04-18,,,manufacturing/in dustry,3.0,3.0,,no,no,unknown,,no,no,no,,no,15-2021,,,f22-1445 records_part7.pdf,
8155,156.0,fha,,,ort oquitlam,2021-04-12,2021-04-16,,,manufacturing/in dustry,4.0,4.0,,no,no,unknown,,no,no,no,,no,15-2021,,,f22-1445 records_part7.pdf,
8156,157.0,fha,,,urnaby,2021-04-12,2021-04-15,,,other,9.0,9.0,,no,no,unknown,,no,no,no,,no,15-2021,,,f22-1445 records_part7.pdf,
8157,158.0,fha,,,urrey,2021-04-12,2021-04-14,,,other,3.0,3.0,,no,no,unknown,,no,no,no,,no,15-2021,,,f22-1445 records_part7.pdf,
8158,159.0,fha,,,ission,2021-04-12,2021-04-13,,,farm/agriculture,3.0,3.0,,no,no,unknown,,no,no,no,,no,15-2021,,,f22-1445 records_part7.pdf,
8159,160.0,vch,,,ancouver,2021-04-12,,2021-04-12,2021-05-01,office,,4.0,partially closed or widespread isolation by ph,yes,no,no,,yes,no,no,,no,15-2021,,,f22-1445 records_part7.pdf,
8160,161.0,nha,,,nknown,2021-04-12,2021-04-29,,,manufacturing/in dustry,6.0,6.0,"open (if open, reason for non-closure)",no,no,no,,unknow n,no,no,,no,15-2021,,,f22-1445 records_part7.pdf,
8161,162.0,fha,,,elta,2021-04-13,2021-05-21,,,transportation,17.0,17.0,,no,no,unknown,,no,no,no,,no,15-2021,,,f22-1445 records_part7.pdf,
8162,163.0,fha,,,urnaby,2021-04-13,2021-05-04,,,gym/fitness,5.0,5.0,[1] closed,yes,yes,unknown,2021-04-18,no,no,yes,,no,15-2021,,,f22-1445 records_part7.pdf,
8163,164.0,fha,,,urrey,2021-04-13,2021-05-04,,,transportation,3.0,3.0,,no,no,unknown,,no,no,no,,no,15-2021,,,f22-1445 records_part7.pdf,
8164,165.0,fha,,,bbotsford,2021-04-13,2021-04-28,,,gym/fitness,15.0,15.0,[1] closed,yes,yes,unknown,2021-04-15,no,no,yes,,no,15-2021,,,f22-1445 records_part7.pdf,
8165,166.0,fha,,,urrey,2021-04-13,2021-04-25,,,maintenance/tra des/construction,5.0,5.0,,no,no,unknown,,no,no,no,,no,15-2021,,,f22-1445 records_part7.pdf,
8166,167.0,fha,,,surrey,2021-04-13,2021-04-21,,,gym/fitness,4.0,4.0,,no,no,unknown,,no,no,no,,no,15-2021,,,f22-1445 records_part7.pdf,
8167,168.0,viha,,,victoria,2021-04-13,,2021-04-02,2021-04-17,gym/fitness,0.0,6.0,closed,yes,yes,no,,unknow n,no,no,262.0,no,15-2021,,,f22-1445 records_part7.pdf,
8168,169.0,viha,,,victoria,2021-04-13,,2021-04-11,2021-04-23,other,0.0,7.0,closed,yes,no,yes,,unknow n,no,no,256.0,no,15-2021,,,f22-1445 records_part7.pdf,
8169,170.0,vch,,,vancouver,2021-04-13,,2021-04-13,2021-05-05,school/daycare,,19.0,partially closed or widespread isolation by ph,yes,no,no,2021-04-16,yes,no,no,,no,15-2021,,15-2021,f22-1445 records_part7.pdf,
8170,171.0,nha,,,unknown,2021-04-13,2021-05-06,,,manufacturing/in dustry,5.0,7.0,voluntary closure,yes,no,yes,,unknow n,no,no,,no,15-2021,,,f22-1445 records_part7.pdf,
8171,172.0,fha,,,delta,2021-04-14,2021-05-19,,,warehouse,6.0,6.0,,no,no,unknown,,no,no,no,,no,15-2021,,,f22-1445 records_part7.pdf,
8172,173.0,fha,,,delta,2021-04-14,2021-05-09,,,retail,11.0,11.0,,no,no,unknown,,no,no,no,,no,15-2021,,,f22-1445 records_part7.pdf,
8173,174.0,fha,,,port coquitlam,2021-04-14,2021-05-06,,,maintenance/tra des/construction,5.0,5.0,[1] closed,yes,yes,unknown,2021-04-14,no,no,yes,,no,15-2021,,15-2021,f22-1445 records_part7.pdf,
8174,175.0,fha,,,surrey,2021-04-14,2021-05-06,,,restaurant/bar/l ounge,4.0,4.0,,no,no,unknown,,no,no,no,,no,15-2021,,,f22-1445 records_part7.pdf,
8175,176.0,fha,,,abbotsford,2021-04-14,2021-05-03,,,farm/agriculture,3.0,3.0,[1] closed,yes,yes,unknown,2021-04-15,no,no,yes,,no,15-2021,,15-2021,f22-1445 records_part7.pdf,
8176,177.0,fha,,,port coquitlam,2021-04-14,2021-04-27,,,manufacturing/in dustry,5.0,5.0,[1] closed,yes,yes,unknown,2021-04-18,no,no,yes,,no,15-2021,,16-2021,f22-1445 records_part7.pdf,
8177,178.0,fha,,,surrey,2021-04-14,2021-04-27,,,retail,4.0,4.0,[1] closed,yes,yes,unknown,2021-04-16,no,no,yes,,no,15-2021,,15-2021,f22-1445 records_part7.pdf,
8178,179.0,fha,,,burnaby,2021-04-14,2021-04-27,,,transportation,7.0,7.0,,no,no,unknown,,no,no,no,,no,15-2021,,,f22-1445 records_part7.pdf,
8179,180.0,fha,,,surrey,2021-04-14,2021-04-24,,,restaurant/bar/l ounge,5.0,5.0,[1] closed,yes,yes,unknown,2021-04-15,no,no,yes,,no,15-2021,,15-2021,f22-1445 records_part7.pdf,
8180,181.0,fha,,,surrey,2021-04-14,2021-04-24,,,retail,5.0,5.0,[1] closed,yes,yes,unknown,2021-04-14,no,no,yes,,no,15-2021,,15-2021,f22-1445 records_part7.pdf,
8181,182.0,vch,,,vancouver,2021-04-14,,2021-04-14,2021-05-05,manufacturing/in dustry,,4.0,partially closed or widespread isolation by ph,yes,no,no,,yes,no,no,,no,15-2021,,,f22-1445 records_part7.pdf,
8182,183.0,nha,,,unknown,2021-04-14,2021-04-29,,,maintenance/tra des/construction,3.0,4.0,voluntary closure,yes,no,yes,,unknow n,no,no,,no,15-2021,,,f22-1445 records_part7.pdf,
8183,184.0,fha,,,burnaby,2021-04-15,2021-05-11,,,manufacturing/in dustry,25.0,25.0,[1] closed,yes,yes,unknown,2021-04-18,no,no,yes,,no,15-2021,,,f22-1445 records_part7.pdf,
8184,185.0,fha,,,burnaby,2021-04-15,2021-05-08,,,transportation,12.0,12.0,[1] closed,yes,yes,unknown,2021-04-16,no,no,yes,,no,15-2021,,,f22-1445 records_part7.pdf,
8185,186.0,fha,,,langley,2021-04-15,2021-05-06,,,restaurant/bar/l ounge,4.0,4.0,[1] closed,yes,yes,unknown,2021-04-16,no,no,yes,,no,15-2021,,,f22-1445 records_part7.pdf,
8186,187.0,fha,,,surrey,2021-04-15,2021-04-30,,,gym/fitness,13.0,13.0,[1] closed,yes,yes,unknown,2021-04-16,no,no,yes,,no,15-2021,,,f22-1445 records_part7.pdf,
8187,188.0,fha,,,langley,2021-04-15,2021-04-29,,,manufacturing/in dustry,5.0,5.0,[1] closed,yes,yes,unknown,2021-04-17,no,no,yes,,no,15-2021,,,f22-1445 records_part7.pdf,
8188,189.0,vch,,,vancouver,2021-04-15,,2021-04-15,2021-05-01,office,,3.0,partially closed or widespread isolation by ph,yes,no,no,,yes,no,no,,no,15-2021,,,f22-1445 records_part7.pdf,
8189,190.0,fha,,,langley,2021-04-16,2021-05-08,,,retail,11.0,11.0,,no,no,unknown,,no,no,no,,no,15-2021,,,f22-1445 records_part7.pdf,
8190,191.0,fha,,,burnaby,2021-04-16,2021-05-06,,,other,4.0,4.0,,no,no,unknown,,no,no,no,,no,15-2021,,,f22-1445 records_part7.pdf,
8191,192.0,fha,,,surrey,2021-04-16,2021-04-30,,,retail,4.0,4.0,[1] closed,yes,yes,unknown,2021-04-18,no,no,yes,,no,15-2021,,,f22-1445 records_part7.pdf,
8192,193.0,fha,,,delta,2021-04-16,2021-04-26,,,retail,7.0,7.0,,no,no,unknown,,no,no,no,,no,15-2021,,,f22-1445 records_part7.pdf,
8193,194.0,fha,,,chilliwack,2021-04-16,2021-04-21,,,gym/fitness,3.0,3.0,,no,no,unknown,,no,no,no,,no,15-2021,,,f22-1445 records_part7.pdf,
8194,195.0,vch,,,vancouver,2021-04-16,,2021-04-16,2021-05-09,retail,,21.0,ordered closed by ph,yes,yes,no,2021-04-21,no,no,no,,no,15-2021,,,f22-1445 records_part7.pdf,
8195,196.0,vch,,,richmond,2021-04-16,,2021-04-16,2021-05-04,other,,4.0,managed without closure (not closed),no,no,no,,no,no,yes,,no,15-2021,,,f22-1445 records_part7.pdf,
8196,197.0,vch,,,vancouver,2021-04-16,,2021-04-16,2021-05-01,office,,3.0,partially closed or widespread isolation by ph,yes,no,no,,yes,no,no,,no,15-2021,,,f22-1445 records_part7.pdf,
8197,198.0,fha,,,urnaby,2021-04-17,2021-04-29,,,manufacturing/in dustry,4.0,4.0,[1] closed,yes,yes,unknown,2021-04-18,no,no,yes,,no,15-2021,,,f22-1445 records_part7.pdf,
8198,199.0,fha,,,ort oquitlam,2021-04-17,2021-04-26,,,transportation,4.0,4.0,,no,no,unknown,,no,no,no,,no,15-2021,,,f22-1445 records_part7.pdf,
8199,200.0,vch,,,est ancouver,2021-04-17,,2021-04-17,2021-05-14,maintenance/tra des/construction,,12.0,ordered closed by ph,yes,yes,no,2021-04-24,no,no,no,,no,15-2021,,,f22-1445 records_part7.pdf,
8200,201.0,vch,,,orth ancouver,2021-04-17,,2021-04-17,2021-05-02,retail,,3.0,managed without closure (not closed),no,no,no,,no,no,yes,,no,15-2021,,,f22-1445 records_part7.pdf,
8201,202.0,nha,,,nknown,2021-04-17,2021-05-20,,,health care facility (acute/ltc),,5.0,"open (if open, reason for non-closure)",no,no,no,,unknow n,no,no,,no,15-2021,,,f22-1445 records_part7.pdf,
8202,203.0,fha,,,ort oquitlam,2021-04-18,2021-05-06,,,gym/fitness,5.0,5.0,[1] closed,yes,yes,unknown,2021-04-19,no,no,yes,,no,16-2021,,,f22-1445 records_part7.pdf,
8203,204.0,fha,,,urrey,2021-04-18,2021-05-05,,,retail,13.0,13.0,[1] closed,yes,yes,unknown,2021-04-20,no,no,yes,,no,16-2021,,,f22-1445 records_part7.pdf,
8204,205.0,fha,,,urrey,2021-04-18,2021-05-05,,,gym/fitness,3.0,3.0,,no,no,unknown,,no,no,no,,no,16-2021,,,f22-1445 records_part7.pdf,
8205,206.0,fha,,,bbotsford,2021-04-18,2021-04-18,,,other,5.0,5.0,,no,no,unknown,,no,no,no,,no,16-2021,,,f22-1445 records_part7.pdf,
8206,207.0,vch,,,orth ancouver,2021-04-18,,2021-04-18,2021-05-12,school/daycare,,11.0,ordered closed by ph,yes,yes,no,2021-04-06,no,no,no,,no,16-2021,,,f22-1445 records_part7.pdf,
8207,208.0,nha,,,nknown,2021-04-18,2021-05-06,,,maintenance/tra des/construction,3.0,3.0,voluntary closure,yes,no,yes,,unknow n,no,no,,no,16-2021,,,f22-1445 records_part7.pdf,
8208,209.0,fha,,,oquitlam,2021-04-19,2021-05-26,,,office,5.0,5.0,[1] closed,yes,yes,unknown,2021-04-20,no,no,yes,,no,16-2021,,,f22-1445 records_part7.pdf,
8209,210.0,fha,,,elta,2021-04-19,2021-05-17,,,retail,3.0,3.0,,no,no,unknown,,no,no,no,,no,16-2021,,,f22-1445 records_part7.pdf,
8210,211.0,fha,,,bbotsford,2021-04-19,2021-05-16,,,retail,9.0,9.0,,no,no,unknown,,no,no,no,,no,16-2021,,,f22-1445 records_part7.pdf,
8211,212.0,fha,,,angley,2021-04-19,2021-05-10,,,food processing,7.0,7.0,,no,no,unknown,,no,no,no,,no,16-2021,,,f22-1445 records_part7.pdf,
8212,213.0,fha,,,delta,2021-04-19,2021-05-07,,,transportation,4.0,4.0,,no,no,unknown,,no,no,no,,no,16-2021,,,f22-1445 records_part7.pdf,
8213,214.0,fha,,,burnaby,2021-04-19,2021-05-07,,,office,10.0,10.0,,no,no,unknown,,no,no,no,,no,16-2021,,,f22-1445 records_part7.pdf,
8214,215.0,fha,,,maple ridge,2021-04-19,2021-05-05,,,retail,4.0,4.0,[1] closed,yes,yes,unknown,2021-04-21,no,no,yes,,no,16-2021,,16-2021,f22-1445 records_part7.pdf,
8215,216.0,fha,,,surrey,2021-04-19,2021-05-04,,,manufacturing/in dustry,3.0,3.0,[1] closed,yes,yes,unknown,2021-04-20,no,no,yes,,no,16-2021,,16-2021,f22-1445 records_part7.pdf,
8216,217.0,fha,,,surrey,2021-04-19,2021-05-03,,,retail,5.0,5.0,[1] closed,yes,yes,unknown,2021-04-20,no,no,yes,,no,16-2021,,16-2021,f22-1445 records_part7.pdf,
8217,218.0,fha,,,angley,2021-04-19,2021-05-03,,,manufacturing/in dustry,3.0,3.0,[1] closed,yes,yes,unknown,2021-04-21,no,no,yes,,no,16-2021,,16-2021,f22-1445 records_part7.pdf,
8218,219.0,fha,,,delta,2021-04-19,2021-05-01,,,food processing,3.0,3.0,,no,no,unknown,,no,no,no,,no,16-2021,,,f22-1445 records_part7.pdf,
8219,220.0,fha,,,burnaby,2021-04-19,2021-05-01,,,office,3.0,3.0,,no,no,unknown,,no,no,no,,no,16-2021,,,f22-1445 records_part7.pdf,
8220,221.0,fha,,,port coquitlam,2021-04-19,2021-04-30,,,manufacturing/in dustry,5.0,5.0,[1] closed,yes,yes,unknown,2021-04-22,no,no,yes,,no,16-2021,,16-2021,f22-1445 records_part7.pdf,
8221,222.0,fha,,,surrey,2021-04-19,2021-04-29,,,manufacturing/in dustry,5.0,5.0,,no,no,unknown,,no,no,no,,no,16-2021,,,f22-1445 records_part7.pdf,
8222,223.0,fha,,,angley,2021-04-19,2021-04-29,,,manufacturing/in dustry,4.0,4.0,,no,no,unknown,,no,no,no,,no,16-2021,,,f22-1445 records_part7.pdf,
8223,224.0,fha,,,surrey,2021-04-19,2021-04-29,,,office,6.0,6.0,[1] closed,yes,no,unknown,2021-04-21,yes,no,yes,,no,16-2021,,16-2021,f22-1445 records_part7.pdf,
8224,225.0,fha,,,delta,2021-04-19,2021-04-26,,,farm/agriculture,5.0,5.0,,no,no,unknown,,no,no,no,,no,16-2021,,,f22-1445 records_part7.pdf,
8225,226.0,fha,,,surrey,2021-04-19,2021-04-20,,,office,3.0,3.0,,no,no,unknown,,no,no,no,,no,16-2021,,,f22-1445 records_part7.pdf,
8226,227.0,vch,,,richmond,2021-04-19,,2021-04-19,2021-05-11,food processing,,5.0,managed without closure (not closed),no,no,no,,no,no,yes,,no,16-2021,,,f22-1445 records_part7.pdf,
8227,228.0,fha,,,angley,2021-04-20,2021-05-09,,,maintenance/tra des/construction,35.0,35.0,,no,no,unknown,,no,no,no,,no,16-2021,,,f22-1445 records_part7.pdf,
8228,229.0,fha,,,coquitlam,2021-04-20,2021-05-06,,,manufacturing/in dustry,7.0,7.0,[1] closed,yes,yes,unknown,2021-04-21,no,no,yes,,no,16-2021,,,f22-1445 records_part7.pdf,
8229,230.0,fha,,,abbotsford,2021-04-20,2021-05-05,,,personal care,4.0,4.0,[1] closed,yes,yes,unknown,2021-04-22,no,no,yes,,no,16-2021,,,f22-1445 records_part7.pdf,
8230,231.0,fha,,,delta,2021-04-20,2021-05-04,,,transportation,4.0,4.0,[1] closed,yes,yes,unknown,2021-04-21,no,no,yes,,no,16-2021,,,f22-1445 records_part7.pdf,
8231,232.0,fha,,,burnaby,2021-04-20,2021-05-04,,,manufacturing/in dustry,5.0,5.0,,no,no,unknown,,no,no,no,,no,16-2021,,,f22-1445 records_part7.pdf,
8232,233.0,fha,,,surrey,2021-04-20,2021-05-03,,,personal care,4.0,4.0,[1] closed,yes,yes,unknown,2021-04-21,no,no,yes,,no,16-2021,,,f22-1445 records_part7.pdf,
8233,234.0,fha,,,abbotsford,2021-04-20,2021-05-02,,,office,3.0,3.0,[1] closed,yes,no,unknown,2021-04-21,yes,no,yes,,no,16-2021,,,f22-1445 records_part7.pdf,
8234,235.0,fha,,,burnaby,2021-04-20,2021-05-01,,,maintenance/tra des/construction,4.0,4.0,,no,no,unknown,,no,no,no,,no,16-2021,,,f22-1445 records_part7.pdf,
8235,236.0,fha,,,delta,2021-04-20,2021-04-30,,,maintenance/tra des/construction,3.0,3.0,[1] closed,yes,no,unknown,2021-04-21,yes,no,yes,,no,16-2021,,,f22-1445 records_part7.pdf,
8236,237.0,fha,,,burnaby,2021-04-20,2021-04-30,,,maintenance/tra des/construction,5.0,5.0,,no,no,unknown,,no,no,no,,no,16-2021,,,f22-1445 records_part7.pdf,
8237,238.0,fha,,,abbotsford,2021-04-20,2021-04-29,,,office,4.0,4.0,,no,no,unknown,,no,no,no,,no,16-2021,,,f22-1445 records_part7.pdf,
8238,239.0,fha,,,surrey,2021-04-20,2021-04-28,,,warehouse,3.0,3.0,,no,no,unknown,,no,no,no,,no,16-2021,,,f22-1445 records_part7.pdf,
8239,240.0,fha,,,surrey,2021-04-20,2021-04-27,,,gym/fitness,11.0,11.0,[1] closed,yes,yes,unknown,2021-04-20,no,no,yes,,no,16-2021,,,f22-1445 records_part7.pdf,
8240,241.0,fha,,,port coquitlam,2021-04-20,2021-04-20,,,gym/fitness,5.0,5.0,,no,no,unknown,,no,no,no,,no,16-2021,,,f22-1445 records_part7.pdf,
8241,242.0,fha,,,angley,2021-04-20,2021-04-20,,,personal care,3.0,3.0,,no,no,unknown,,no,no,no,,no,16-2021,,,f22-1445 records_part7.pdf,
8242,243.0,viha,,,uncan,2021-04-20,,2021-04-15,2021-04-20,office,0.0,3.0,open,no,no,no,,unknow n,no,yes,259.0,no,16-2021,,,f22-1445 records_part7.pdf,
8243,244.0,viha,,,anaimo,2021-04-20,,2021-04-09,2021-04-20,food processing,0.0,3.0,open,no,no,no,,unknow n,no,yes,259.0,no,16-2021,,,f22-1445 records_part7.pdf,
8244,245.0,nha,,,nknown,2021-04-20,2021-04-26,,,restaurant/bar/l ounge,4.0,4.0,voluntary closure,yes,no,yes,,unknow n,no,no,,no,16-2021,,,f22-1445 records_part7.pdf,
8245,246.0,fha,,,hilliwack,2021-04-21,2021-05-18,,,first responder,6.0,6.0,,no,no,unknown,,no,no,no,,no,16-2021,,,f22-1445 records_part7.pdf,
8246,247.0,fha,,,urrey,2021-04-21,2021-05-13,,,manufacturing/in dustry,3.0,3.0,[1] closed,yes,yes,unknown,2021-04-22,no,no,yes,,no,16-2021,,,f22-1445 records_part7.pdf,
8247,248.0,fha,,,urrey,2021-04-21,2021-05-07,,,transportation,6.0,6.0,,no,no,unknown,,no,no,no,,no,16-2021,,,f22-1445 records_part7.pdf,
8248,249.0,fha,,,urnaby,2021-04-21,2021-05-01,,,maintenance/tra des/construction,3.0,3.0,,no,no,unknown,,no,no,no,,no,16-2021,,,f22-1445 records_part7.pdf,
8249,250.0,fha,,,bbotsford,2021-04-21,2021-05-01,,,farm/agriculture,3.0,3.0,,no,no,unknown,,no,no,no,,no,16-2021,,,f22-1445 records_part7.pdf,
8250,251.0,viha,,,ictoria,2021-04-21,,2021-04-20,2021-04-27,office,0.0,10.0,closed,yes,no,yes,,unknow n,no,no,252.0,no,16-2021,,,f22-1445 records_part7.pdf,
8251,252.0,viha,,,ictoria,2021-04-21,,2021-04-20,2021-04-21,other,0.0,3.0,open,no,no,no,,unknow n,no,yes,258.0,no,16-2021,,,f22-1445 records_part7.pdf,
8252,253.0,viha,,,ictoria,2021-04-21,,2021-04-17,2021-04-26,hospitality/servic es,0.0,4.0,open,no,no,no,,unknow n,no,yes,253.0,no,16-2021,,,f22-1445 records_part7.pdf,
8253,254.0,vch,,,ancouver,2021-04-21,,2021-04-21,2021-05-11,retail,,5.0,partially closed or widespread isolation by ph,yes,no,no,,yes,no,no,,no,16-2021,,,f22-1445 records_part7.pdf,
8254,255.0,fha,,,aple ridge,2021-04-22,2021-05-14,,,manufacturing/in dustry,5.0,5.0,[1] closed,yes,yes,unknown,2021-04-23,no,no,yes,,no,16-2021,,,f22-1445 records_part7.pdf,
8255,256.0,fha,,,angley,2021-04-22,2021-05-13,,,manufacturing/in dustry,19.0,19.0,[1] closed,yes,yes,unknown,2021-04-23,no,no,yes,,no,16-2021,,,f22-1445 records_part7.pdf,
8256,257.0,fha,,,bbotsford,2021-04-22,2021-05-12,,,manufacturing/in dustry,3.0,3.0,,no,no,unknown,,no,no,no,,no,16-2021,,,f22-1445 records_part7.pdf,
8257,258.0,fha,,,urnaby,2021-04-22,2021-05-11,,,gym/fitness,3.0,3.0,,no,no,unknown,,no,no,no,,no,16-2021,,,f22-1445 records_part7.pdf,
8258,259.0,fha,,,angley,2021-04-22,2021-05-10,,,retail,6.0,6.0,[1] closed,yes,yes,unknown,2021-04-23,no,no,yes,,no,16-2021,,,f22-1445 records_part7.pdf,
8259,260.0,fha,,,urrey,2021-04-22,2021-05-05,,,office,4.0,4.0,[1] closed,yes,yes,unknown,2021-04-23,no,no,yes,,no,16-2021,,,f22-1445 records_part7.pdf,
8260,261.0,fha,,,urrey,2021-04-22,2021-05-04,,,restaurant/bar/l ounge,5.0,5.0,[1] closed,yes,yes,unknown,2021-04-22,no,no,yes,,no,16-2021,,,f22-1445 records_part7.pdf,
8261,262.0,fha,,,bbotsford,2021-04-22,2021-05-04,,,retail,3.0,3.0,,no,no,unknown,,no,no,no,,no,16-2021,,,f22-1445 records_part7.pdf,
8262,263.0,fha,,,urrey,2021-04-22,2021-04-29,,,maintenance/tra des/construction,4.0,4.0,[1] closed,yes,yes,unknown,2021-04-24,no,no,yes,,no,16-2021,,,f22-1445 records_part7.pdf,
8263,264.0,fha,,,angley,2021-04-22,2021-04-29,,,gym/fitness,4.0,4.0,,no,no,unknown,,no,no,no,,no,16-2021,,,f22-1445 records_part7.pdf,
8264,265.0,fha,,,elta,2021-04-22,2021-04-27,,,other,3.0,3.0,,no,no,unknown,,no,no,no,,no,16-2021,,,f22-1445 records_part7.pdf,
8265,266.0,fha,,,urrey,2021-04-23,2021-06-09,,,retail,15.0,15.0,,no,no,unknown,,no,no,no,,no,16-2021,,,f22-1445 records_part7.pdf,
8266,267.0,fha,,,urrey,2021-04-23,2021-05-26,,,gym/fitness,8.0,8.0,[1] closed,yes,yes,unknown,2021-05-05,no,no,yes,,no,16-2021,,,f22-1445 records_part7.pdf,
8267,268.0,fha,,,urrey,2021-04-23,2021-05-11,,,other,8.0,8.0,[1] closed,yes,yes,unknown,2021-04-26,no,no,yes,,no,16-2021,,,f22-1445 records_part7.pdf,
8268,269.0,fha,,,bbotsford,2021-04-23,2021-05-11,,,office,3.0,3.0,[1] closed,yes,yes,unknown,2021-04-25,no,no,yes,,no,16-2021,,,f22-1445 records_part7.pdf,
8269,270.0,fha,,,urrey,2021-04-23,2021-05-11,,,manufacturing/in dustry,3.0,3.0,[1] closed,yes,yes,unknown,2021-04-24,no,no,yes,,no,16-2021,,,f22-1445 records_part7.pdf,
8270,271.0,fha,,,angley,2021-04-23,2021-05-08,,,manufacturing/in dustry,3.0,3.0,[1] closed,yes,yes,unknown,2021-04-24,no,no,yes,,no,16-2021,,,f22-1445 records_part7.pdf,
8271,272.0,fha,,,urnaby,2021-04-23,2021-05-06,,,manufacturing/in dustry,4.0,4.0,[1] closed,yes,yes,unknown,2021-04-23,no,no,yes,,no,16-2021,,,f22-1445 records_part7.pdf,
8272,273.0,fha,,,urrey,2021-04-23,2021-05-03,,,gym/fitness,5.0,5.0,[1] closed,yes,yes,unknown,2021-04-23,no,no,yes,,no,16-2021,,,f22-1445 records_part7.pdf,
8273,274.0,fha,,,aple ridge,2021-04-23,2021-05-01,,,office,5.0,5.0,,no,no,unknown,,no,no,no,,no,16-2021,,,f22-1445 records_part7.pdf,
8274,275.0,fha,,,angley,2021-04-23,2021-04-27,,,restaurant/bar/l ounge,3.0,3.0,,no,no,unknown,,no,no,no,,no,16-2021,,,f22-1445 records_part7.pdf,
8275,276.0,fha,,,surrey,2021-04-24,2021-05-19,,,manufacturing/in dustry,8.0,8.0,,no,no,unknown,,no,no,no,,no,16-2021,,,f22-1445 records_part7.pdf,
8276,277.0,fha,,,chilliwack,2021-04-24,2021-05-14,,,other,6.0,6.0,[1] closed,yes,yes,unknown,2021-04-24,no,no,yes,,no,16-2021,,,f22-1445 records_part7.pdf,
8277,278.0,fha,,,burnaby,2021-04-24,2021-05-12,,,transportation,5.0,5.0,,no,no,unknown,,no,no,no,,no,16-2021,,,f22-1445 records_part7.pdf,
8278,279.0,fha,,,maple ridge,2021-04-24,2021-05-06,,,restaurant/bar/l ounge,6.0,6.0,[1] closed,yes,no,unknown,2021-04-24,yes,no,yes,,no,16-2021,,,f22-1445 records_part7.pdf,
8279,280.0,fha,,,surrey,2021-04-24,2021-05-04,,,retail,6.0,6.0,[1] closed,yes,yes,unknown,2021-04-25,no,no,yes,,no,16-2021,,,f22-1445 records_part7.pdf,
